ID,Question,A,B,C,D,Answer,Subject
1,"本问题涉及以下信息。
以下是 1889 年巴黎世博会的介绍。
“在博览会期间，特别是在 8 月份，当大会和法国协会召开会议时，在巴黎研究人类自然历史的机会在人类学史上是无与伦比的。在任何时候，法国首都都为人类学家提供了难得的优势。穆斯卡和布洛卡实验室、伯蒂隆在司法宫的人体测量学操作、人类学会的课程、植物园的收藏、医学学会的原始工作设施以及医院都给比较解剖学家和生物学家提供了大量的就业机会。”
奥蒂斯·T·梅森，美国民族学家和馆长，1889 年
从文中可以推断，在巴黎世博会时，科学界正在发生变化，因为",女性的加入,法国首都官员增加了资金,许多欧洲国家普及公共教育的发展,新的专业领域的发展,D,high_school_european_history
2,"本问题涉及以下信息。
“中国皇帝陛下同意，允许英国臣民及其家庭和机构在广州、厦门、福州、宁波和上海等城镇居住，以进行他们的商业活动，而不受骚扰或限制；英国女王陛下将任命总督或领事官员在上述每一城市或城镇居住，作为中国当局与上述商人之间联系的媒介，并监督英国女王陛下的臣民依法履行中国政府的正当义务和其他义务。”
《南京条约》，1839 年
这个条约中提供的让步最直接地制造了英国",殖民地,势力范围,保护国,商业,B,high_school_european_history
3,"本问题涉及以下信息。
请阅读下面的回忆录。
他不但希望所有高贵的人都经常到宫里来，而且很快就注意到那些地位低下的人都不在。在他的杠杆下，在他的沙发上，在他的饭桌上，在凡尔赛宫的花园里（这是唯一一个允许廷臣跟随他的地方），他总是左右打量；什么也逃不过他的眼睛，他能看见每个人。如果有谁经常住在宫里，他一定要知道原因；那些只短暂到访的人，也必须作出令人满意的解释；谁要是很少或从不在那儿露面，就一定会引起他的不快。如果让他帮这样的人一个忙，他会傲慢地回答：“我不认识他。”对于那些很少露面的人，他说：“他是一个我从未见过的人。”而且对这些评判无法进行上诉。
路易十四比任何人都更懂得如何通过施恩的方式来提高施恩的价值；他知道如何充分利用一个词、一个微笑，甚至是一个眼神。
他喜欢一切华丽、宏伟和丰富的东西，并鼓励他的宫廷里也有类似的品味；把钱随意地花在设备和建筑上，花在宴会和打牌上，这些都无疑是赢得他的好感（也许是为了从他那里获得一句话的荣誉）的一种方式。政策动机与此有关；通过使昂贵的习惯成为一种时尚，对处于某种地位的人来说，这是一种必需品，他迫使他的廷臣入不敷出，并逐渐使他们依赖他的奖赏来维持生活。
——圣西门公爵，《路易十四及其朝廷和摄政回忆录》 1750
以下哪项是路易十四统治时期最大的缺点和遗憾？",他对贵族的统治使他没有朋友和盟友。,他太在意仪式和外表，以至于没有很好地治理他的国家。,他把王国的管理交给了被称为总管的职业官僚。,他在位的三分之二时间处于战争状态，并联合其他大国反对他。,D,high_school_european_history
4,"本问题涉及以下信息。
阅读下面的文档。
来源 1
棉花是一种进口商品，它由其他国家供应，而且在任何地方都能以平等的条件获得，如果通过机器的使用，棉花的生产取得了如此惊人的成功，那么，因为羊毛是我们本岛的产品，是所有国家都需要的商品，几乎是人类的通用服装，最大限度地培育羊毛的生产，难道不应该有更大的好处吗？
在毛织品的生产中，涂布机、纺纱机和飞梭减少了近三分之一的手工劳动，它们每一种刚推出时都引起了劳动者的警觉，但它们都对提高工资和促进贸易作出了贡献，因此，如果现在有人企图剥夺我们使用它们的权利，毫无疑问，每一个从事这项事业的人都会竭力捍卫它们。
——利兹布商的声明，1791 年
来源 2
大名鼎鼎的农民小伙子们来了
他们喜欢喝棕色的好麦酒
打倒每一个傲慢的暴君
拿着斧头、长矛和枪！
这群小伙子们
勇敢的小伙子们
挥动有力的武器
打破藩篱
农民小伙子们冲我来了！
虽然特殊情况还在继续
士兵们每晚在我们周围欢腾
小伙子们仍一马当先
拿着斧头、长矛和枪！
这群小伙子们
勇敢的小伙子们
挥动有力的武器
打破藩篱
农民小伙子们冲我来了！
——《路德运动之歌》，《农民之歌》，c。1812 年
以下哪一项最好地描述了 1850 年前政府对来源 2 中所见的投诉的反应？",1850 年以前，政府几乎没有解决工业化的问题。,改革运动导致了对工人的工作时间、年龄和性别的规定。,在英国开始使用自来水和下水道。,政府建立了一个全国性的医疗保健系统。,B,high_school_european_history
5,"本问题涉及以下信息。
请读下面这封信。
发生了一件事…… 一个西班牙人看到了一个印第安人…… 吃一块从被杀的印第安人身上取下来的肉…… 我把犯人烧死了，并解释说，原因是他杀了那个印第安人，吃了他，这是陛下和我以你的名义所禁止的。我进一步让酋长明白，所有的人…… 必须戒掉这个习俗…… 我来…… 保护他们的生命和财产，并教导他们，他们只崇拜一个上帝[，]…… 他们必须离开他们的偶像和他们一直奉行的仪式，因为这些都是魔鬼编造的谎言…… 和欺骗…… 同样，我也来教导他们，陛下根据上帝的旨意统治着宇宙，他们也必须服从帝国的枷锁，并按照我们陛下的大臣所吩咐的去做。
——赫南·科尔特斯，给神圣罗马帝国皇帝查理五世的第五封信，1521 年
下列哪项不是 17 世纪末欧洲人征服美洲的结果？",欧洲人在美洲海岸和整个非洲大陆建立了海外殖民地。,欧洲的殖民扩张导致了全球商品、动植物、文化习俗和疾病的交流。,欧洲人创造了庞大的全球贸易网络，使他们能够积累大量财富。,欧洲人扩大了非洲奴隶贸易，以应对美洲种植园经济的建立和土著人的人口灾难。,A,high_school_european_history
6,"本问题涉及以下信息。
我认为，廷臣的主要和真正的职业应该是军事职业；我希望廷臣积极地遵循这一原则，并以勇敢、坚强、忠于他所服务的人而闻名. ……
我希望廷臣体格健壮，四肢匀称，表现出力量、轻盈和柔韧，并且懂得一切与战士相称的身体锻炼；我认为首先应该是在步行和骑马时熟练使用各种武器，了解每种武器的优点，特别是熟悉那些通常由绅士使用的武器……
我们的廷臣将会被尊为卓越，并将获得一切恩典，特别是说到……
我希望廷臣在文学方面有相当的造诣，至少在那些被称为人文学科的研究方面，不仅精通拉丁语，而且精通希腊语，因为许多令人钦佩的不同的东西是用拉丁文写的。让廷臣了解诗人，同时也不能忽略演说家和历史学家，还要精通诗歌和散文写作，尤其是我们这种粗俗的[本地]语言……
你必须知道，我不会对廷臣满意，除非他也是一个音乐家，除非他除了能读懂音符，还能弹奏各种乐器……
我希望我们的廷臣不要被称为说谎者或吹牛者，因为这些称谓有时会落到那些不应该被如此称呼的人身上。
——选自巴尔达萨雷·卡斯蒂廖内的《廷臣之书》，1528 年
下面哪一项改革是卡斯蒂廖内最希望实施的？",由国家出资建立男女同校的公立高中,由国家出资建立只招收男性的公立高中,建立公立大学，不分男女，都可以免费学习,为精英青年开办私立高中，提供许多课外活动,D,high_school_european_history
7,"本问题涉及以下信息。
第一条：德国、奥匈帝国、保加利亚和土耳其为一方，俄国为另一方，宣布它们之间的战争状态已经停止。各国决心从今以后彼此和睦相处。……
第三条：缔约双方商定的边界线以西以前属于俄国的领土，将不再服从俄国的主权；在作为本和平条约重要组成部分提交的地图上标出议定的界线。这条线的确切定位将由一个俄德委员会确定。
《布列斯特—立托夫斯克和约》，1918 年 3 月 14 日
条约第三条的结果是",德意志帝国西部向俄罗斯帝国投降,德意志帝国东部向俄罗斯帝国投降,俄罗斯帝国西部向德意志帝国投降,俄罗斯帝国东部向德意志帝国投降,D,high_school_european_history
0,关于劳动力中的妇女，以下哪项陈述是正确的？,大多数妇女务农,全世界从事经济活动的妇女在劳动力中所占的百分比下降了,妇女在总劳动力中所占比例下降,除盎格鲁美洲和澳大利亚外，所有地区的女性每天工作时间都比男性长,D,high_school_geography
1,在中心城区以外工作岗位多于居民的大型办公和商业用地节点是,郊区。,灵长类城市。,城镇。,边缘城市。,D,high_school_geography
2,以下哪项不是国家的向心力？,对中央政府的高度信任,存在强大的分裂主义团体,国家交通网络的存在,国歌,B,high_school_geography
3,Ralph 在附近的园艺商店购买园艺肥料，而不是驱车 50 英里到邻近的小镇购买同样的产品。这反映了哪种类型的空间互动？,可转移性,互补性,干预机会,地域性,C,high_school_geography
4,关于历史上的北美移民流，以下哪项说法是不正确的？,加拿大的第一大移民流来自法国。,加拿大的第二大移民流源自不列颠群岛。,加拿大的第三大移民流来自拉丁美洲。,美国的第一大移民潮源自欧洲。,C,high_school_geography
5,高速公路的建设会导致除以下哪一项外的所有结果？,城市无序扩张,交通流量增加,交通拥堵,减少对汽车的依赖,D,high_school_geography
0,如果将 1000 美元存入活期存款账户，超额准备金增加了 700 美元，则准备金率必须为：,70%。,30%。,40%。,90%。,B,high_school_macroeconomics
1,如果短期总供给曲线呈水平，那是因为,存在很多闲置资源，因此可以在不提高工资和价格的情况下增加产出。,任何产出的增加都需要工资和价格的相应增长。,产出的增加会导致价格上涨，但工资的调整速度要慢得多。,利率下降会增加对商品和服务的需求，从而对价格产生上行压力。,A,high_school_macroeconomics
2,在下列选项中，供给学派经济学家最可能倾向于,增加政府支出。,对进口商品征收更高的关税。,降低家庭收入税。,资本投资税收抵免。,D,high_school_macroeconomics
3,如果实际 GDP = 2000 亿美元，价格指数 = 200，那么名义 GDP 为,40 亿美元,4000 亿美元,2000 亿美元,20 亿美元,B,high_school_macroeconomics
4,美国利率降低会导致美元价值和出口发生以下哪种变化？美元价值     美国出口,提高     提高,提高     降低,降低     提高,降低     无变化,C,high_school_macroeconomics
5,某国政府决定增加相同数额的政府支出和税收，以保持预算平衡。MPC 为 0.75。在这种情况下，以下哪项是正确的？政策方向     支出乘数     税收乘数,扩张性     4     3,扩张性     4     -3,紧缩性     4     3,紧缩性     4     -3,B,high_school_macroeconomics
6,如果 A 国生产某种商品的机会成本低于 B 国生产同种商品的机会成本，则可以说,A 国在生产该商品方面具有比较优势。,B 国在生产该商品方面具有比较优势。,A 国在生产该商品方面具有绝对优势。,B 国在生产该商品方面具有绝对优势。,A,high_school_macroeconomics
7,经济增长最恰当的描述是,生产可能性曲线的上升和自然失业率的上升。,生产可能性曲线的上升和长期总供给曲线的左移。,生产可能性曲线的下降和长期总供给曲线的右移。,生产可能性曲线的上升和长期总供给曲线的右移。,D,high_school_macroeconomics
8,以下哪项不是国民收入的补充？,工资,薪水,利息,实物资本折旧,D,high_school_macroeconomics
9,以下哪项是经济衰退时扩张性货币政策的可预见优势？,减少总需求，使价格水平下降。,增加总需求，从而增加实际 GDP 和就业。,增加失业率，但物价降低会抵消这一影响。,保持高利率，从而吸引外国人投资。,B,high_school_macroeconomics
10,加利福尼亚州对焊工的需求很大，但失业焊工 Bill 却住在纽约。那么 Bill 属于,摩擦性失业。,周期性失业。,结构性失业。,隐性劳动力。,C,high_school_macroeconomics
11,假设不存在统计差异，贸易顺差只能在……的其他部分抵消。,经常账户余额,金融账户余额,商品贸易差额,经常账户或金融账户,D,high_school_macroeconomics
12,如果 2005 年国内生产了 200 台零售价值为 10 万美元的电脑，但直到 2006 年才售出，那么 2005 年的 GDP,因为这些电脑而增加 10 万美元。,因为这些电脑而增加 200。,不受影响，直到 2006 年电脑售出，2005 年的 GDP 数字才会被修正。,因这些电脑的批发价值而增加。,A,high_school_macroeconomics
13,总需求曲线,是市场需求曲线的水平总和。,是企业需求曲线的水平总和。,是单个商品需求曲线的简单汇总。,并不能通过将产品需求曲线横向或纵向相加得出。,D,high_school_macroeconomics
14,财政和货币政策制定者如何将支出税收和货币政策结合起来，在避免出现巨额预算赤字的同时应对衰退缺口？支出政策     税收政策     货币政策,增加支出     降低税收     出售国库券,减少支出     提高税收     购买国库券,减少支出     降低税后     提高存款准备金率,增加支出     提高税后     降低贴现率,D,high_school_macroeconomics
15,在短期内，价格水平上升和实际 GDP 下降可能是……的结果。,长期恶劣天气,货币供应量减少,消费者信心减弱,消费者信心增强,A,high_school_macroeconomics
0,我们掷 5 次公平 6 面骰子。最多掷 2 次得到 6 的概率是多少？,\frac{125}{648},\frac{25}{648},\frac{625}{648},\frac{1}{648},C,high_school_mathematics
1,假设 n > 1，其正除数的乘积是 n^6 的最小正整数 n 是多少？,30,64,2048,60,D,high_school_mathematics
2,Patrick 先生正在为他的班级准备一个五道题的正误测验。他在写第一道题之前抛硬币：若是正面，他写一个正确的陈述；若是反面，他写一个错误的陈述。他继续这样做，直到写完所有五道题。正确的答案顺序是 TFTFT 的概率是多少？将你的答案用公分数表示。,\frac{1}{6},\frac{1}{64},\frac{1}{32},\frac{1}{2},C,high_school_mathematics
3,有多少个 4 位数正整数的位只有奇数？,100,999,625,500,C,high_school_mathematics
4,200 的正平方根比 121 的正平方根大百分之几？用最接近的整数表达你的答案。,29,14,27,11,A,high_school_mathematics
5,将表达式 6j^2 - 4j + 12 重写为 c(j + p)^2 + q，其中 c、p 和 q 为常数。\frac{q}{p} 是多少？,3,-34,-38,11,B,high_school_mathematics
6,若我们把 sin x 变成 3 sin 2x，函数的定义域和值域会发生什么变化？,定义域和值域保持不变,定义域翻两倍；值域保持不变,定义域翻三倍；值域翻两倍,定义域不变；值域翻三倍,D,high_school_mathematics
7,假设 a、b、c 满足 a+b+c = 6、ab+ac+bc = 5 且 abc = -12。则 a^3+b^3+c^3 是多少？,90,99,64,91,A,high_school_mathematics
8,一笔 4000 美元的投资在 t 年后以每年 320*e^(0.08t) 美元的速度增长。10 年后的价值约为,"4,902 美元","8,902 美元","7,122 美元","12,902 美元",B,high_school_mathematics
9,求解 \log_8 2。,\frac{1}{4},4,3,\frac{1}{3},D,high_school_mathematics
10,Grady 骑他的自行车比他的弟弟 Noah 快 60%。若 Grady 在两小时内比 Noah 多骑 12 英里，Noah 每小时骑多快？,32,20,10,7.2,C,high_school_mathematics
11,当 a=42 时，求解 \left(\frac{1}{a}\right)^4 \cdot 2 \cdot a^4+a^{2+1-3}。,0,1,2,3,D,high_school_mathematics
12,在摩尔斯电码中，每一个符号都由一串破折号和点来表示。用总共 1、2、3 或 4 个点和/或破折号可以表示多少个不同的符号？,3,4680,30,10,C,high_school_mathematics
0,关于一个完全竞争企业，下列哪个说法是准确的？,需求是向下倾斜的。,需求曲线在边际收入曲线之上。,价格是由整个市场的均衡决定的。,平均收入与价格不同。,C,high_school_microeconomics
1,以下哪项不是寡头垄断的特征？,P = MC。,价格制定者。,进入壁垒高。,企业少。,A,high_school_microeconomics
2,如果一种产品的价格下降，而替代产品的价格保持不变，消费者就会购买更多的这种产品，这种情况被称为,收入效应。,替代效应。,边际效应。,供给效应。,B,high_school_microeconomics
3,牛仔裤市场处于均衡状态，而作为替代品的聚酯裤的价格上涨。在牛仔裤市场中,供给下降，价格上升，数量减少。,供给下降，价格上升，数量增加。,需求下降，价格上升，数量减少。,需求上升，价格上升，数量增加。,D,high_school_microeconomics
4,价格上限的特点是,设定的价格低于商品当前的（或均衡）市场价格。,设定的价格高于商品当前的（或均衡）市场价格。,需求曲线（函数）的移动。,供给曲线的移动。,A,high_school_microeconomics
5,在你最好朋友的生日派对上，你看到 Skylar 又吃了一块蛋糕。对这个人来说，肯定,第二块蛋糕的边际收益小于边际成本。,吃蛋糕产生的总收益在下降。,边际收益与边际成本之比小于 1。,第二块蛋糕的边际收益大于边际成本。,D,high_school_microeconomics
6,一个被描述为寡头垄断的行业最有可能,在长期有正常利润。,没有共谋行为的机会。,有显著的进入壁垒。,有接受价格的行为。,C,high_school_microeconomics
7,需求的工资弹性越大（越高），,在商品生产中，资本成本占劳动力成本的比例越大。,劳动生产的产品的价格弹性越大。,劳动替代品的数量越少。,时间越短。,B,high_school_microeconomics
8,对于弯折的需求曲线，下列哪项是不正确的？,没有价格领导者。,有相对平等的市场份额。,价格大于边际成本。,需求曲线是一个连续函数。,D,high_school_microeconomics
9,一名学生决定，已经花了三个小时为考试而学习之后，她应该再花一个小时为同样的考试而学习。下列哪项最有可能是正确的？,第四个小时的边际收益肯定小于第四个小时的边际成本。,第四个小时的边际收益至少和第四个小时的边际成本一样大。,如果不知道学生学习的机会成本，我们就无法知道她的边际收益是否大于边际成本。,第三小时的边际成本可能大于第四小时的边际成本。,B,high_school_microeconomics
0,当距离产生场的物体较远时，以下哪个物理量会随着距离的平方反比而减小？,有限长带电棒产生的电场强度,无限长带电圆柱体产生的电场强度,无限大带电平面产生的电场强度,无限长载流直导线产生的磁场强度,A,high_school_physics
1,以 30° 的发射角度、10 m/s 的初速度将静止在地面上的足球踢出。假设忽略空气阻力，计算足球的总飞行时间。,0.5 s,1 s,2 s,4 s,B,high_school_physics
2,两个相同的容器中分别装满了两种不同的气体，容器 1 装满了氢气，容器 2 装满了氮气，将两个容器放在实验桌上，让它们与室内空气之间达到热平衡。以下哪项对两种气体性质的比较是正确的？,氢气分子的平均动能比氮气分子的平均动能大。,氢气分子比氮气分子对器壁的平均作用力大。,氢气的密度比氮气的密度小。,如果不知道每个容器中的气体分子数量，就无法比较两种气体的压力。,D,high_school_physics
3,紫外线波长约为 6 × 10^-8 m，那么它的频率是多少？,5 × 10^15 Hz,0.5 Hz,2 Hz,20 Hz,A,high_school_physics
4,一个盒子放在一个斜面上，没有滑动。随着斜面角度（从水平方向测量）的增加，法向力,线性增大,线性减小,不变,非线性减小,D,high_school_physics
5,以下哪项正确描述了实物的自由落体运动？假设物体受到的阻力与速度成正比，并且在达到极限速度之前落到地面上。,在下落过程中，物体的速度和加速度都越来越大。,在下落过程中，物体的速度越来越大，加速度越来越小。,在下落过程中，物体的速度越来越小，加速度越来越大。,在下落过程中，物体的速度和加速度都越来越小。,B,high_school_physics
6,从桥上以 10 m/s 的初速度水平抛出一块石头。假设可以忽略空气阻力，石头经过多长时间才会落到桥下 80 m 的水面上？,1 s,2 s,4 s,8 s,C,high_school_physics
7,一颗人造卫星在大气层外绕地球做匀速圆周运动。一颗小流星在卫星轨道上的 P 点与其相撞，使卫星速度增加了 1%，但没有改变卫星的瞬时速度方向。以下哪项描述了卫星的新轨道？,卫星现在沿椭圆轨道运行，其中 P 点是距地球最远的位置。,卫星现在沿椭圆轨道运行，其中 P 点是距地球最近的位置。,卫星现在沿半径更大的圆轨道运行。,卫星现在沿半径更小的圆轨道运行。,B,high_school_physics
0,为了证明一个心理学理论，,你需要做一个实验。,你需要找到统计上显著的结果。,你必须重复你的发现。,要证明一个理论是不可能的。,D,high_school_psychology
1,在一项关于年龄和问题解决能力的研究中，研究人员测试了 20 名 10 岁、20 岁和 30 岁参与者的问题解决能力。这个研究者使用的是什么研究方法？,纵向,阶段,发展,横截面,D,high_school_psychology
2,任何经典条件反射例子中的第一步是什么？,在回应后跟着强化或惩罚,因与期望的行为相似的行为而强化有机体,将非条件刺激与条件刺激配对,用无条件的刺激（如食物）来奖励行为,C,high_school_psychology
3,研究表明，与心脏病相关的 A 类行为的最关键因素是,愤怒,竞争力,时间紧迫感,责任心,A,high_school_psychology
4,饥饿、口渴和性都与_____的刺激密切相关,脑桥,小脑,下丘脑,颞叶,C,high_school_psychology
5,在一项关于饮食习惯的研究开始时，研究人员问了参与者一系列问题，包括他们是否经常吃早餐。一个人是否吃早餐是一个,分类变量,连续变量,因变量,自变量,A,high_school_psychology
6,Georgia 在当地医院工作是因为她想帮助别人，而 Kathy 在医院工作完全是为了赚钱。她们的个人动机展示了_____两者的区别,主要和次要驱动力,阳性和阴性控制位点,同情和自主动机,内在和外在动机,D,high_school_psychology
7,神经元中指挥神经递质和蛋白质合成的部分是,细胞体,树突,轴突,轴突末梢,A,high_school_psychology
8,发展心理学家使用的主要研究方法是,案例研究,横断面研究,自然观察,实验法,B,high_school_psychology
9,一项研究表明，大多数人都能在一夸脱水中尝出一克盐的味道。以下哪个概念与该研究的目标最密切相关？,差异阈值,绝对阈值,品味恒常性,感觉适应,B,high_school_psychology
10,一个音调的感知音量主要取决于它的,频率,音色,振幅,泛音,C,high_school_psychology
0,成年男性的平均身高为 70 英寸，标准差为 4 英寸。成年女性的平均身高为 66 英寸，标准差为 3 英寸。对于一个身高 74 英寸的男性和一个身高 70 英寸的男性，在他们各自的性别中，谁的身高更不寻常？,无法确定，因为两组的平均身高是不同的。,无法确定，因为两组身高的标准差不同。,男性，因为他 74 英寸高，而女性仅 70 英寸高。,这个女性，因为她的身高比所有女性的平均身高高 1.33 个标准差，而这个男性的身高只比所有男性的平均身高高一个标准差。,D,high_school_statistics
1,在一项关于吃肉制品对体重水平影响的研究中，由 500 名承认每天至少吃一次肉的受试者组成的一个 SRS 与由 500 名自称素食者组成的一个独立 SRS 进行了体重比较。在第二项研究中，由 500 名受试者组成的一个 SRS 每天至少吃一顿肉，持续 6 个月，而另外由 500 名其他人组成的一个独立 SRS 被选中接受 6 个月的严格素食，并且他们在 6 个月后比较体重。,第一项研究是对照实验，而第二项研究是观察性研究。,第一项研究是观察性研究，第二项是对照实验。,这两项研究都是对照实验。,这两项研究都是观察性研究。,B,high_school_statistics
2,关于 χ2 概率分布函数，下列哪项是不正确的？,χ2 曲线下的面积为 1。,χ2 仅为了变量的非负值而定义。,当自由度较小时，曲线表现出较强的右偏态。,对于相同的α，随着自由度数的增加，拒绝域的临界值减小。,D,high_school_statistics
3,"一个大型百货商店每天服务的顾客数量是正态分布，平均为 3,250 人，标准差为 320 人。找出在中间 50% 的日子里服务的客户数量范围。","(3,034, 3,466)","(2,930, 3,570)","(2,610, 3,890)","(2,450, 4,050)",A,high_school_statistics
4,一个特定班级的身高（英寸）和体重（磅）之间的相关系数为 0.65。如果身高从英寸转换为厘米，相关系数是多少？（1 英寸 = 2.54 厘米）,-0.65,-0.26,0.1,0.65,D,high_school_statistics
0,"本问题涉及以下信息。
“谁和什么应该为非洲的不发达负责，这个问题可以从两个层面回答。首先，答案是，帝国主义制度的运作对非洲经济发展迟缓负有主要责任，因为它耗尽了非洲的财富，并且无法更快地开发非洲大陆的资源。其次，非洲必须对付那些操纵制度的人，以及那些作为上述制度的代理人或不知情的帮凶的人。西欧资本家积极地将他们的剥削从欧洲内部扩展到整个非洲。”
沃尔特·罗德尼，历史学家，《欧洲如何使非洲变得不发达》，1974 年
以下哪一项最能支持作者关于西欧资本家对非洲欠发达负有责任的断言？",为加勒比甘蔗种植园提供劳动力的奴隶贸易的积极扩张,阿拉伯商人不断向地中海市场出售非洲奴隶,荷兰东印度公司建立开普殖民地,欧洲和埃塞俄比亚之间贸易联系的增长,A,high_school_world_history
1,"本问题涉及以下信息。
火药武器：欧洲与中国
在 12 世纪到 15 世纪的西欧，早期的大炮虽然很重，但发射速度很慢，但它们在这一时期主导战争的旷日持久的围城战中被证明是非常有用的，因此各国政府觉得花钱购买它们是值得的，并进行了实验，最终生产出了威力更大、更容易移动的火药武器。相比之下，特别是在 14 世纪中期之后，中国主要受到机动性高的草原游牧民族的威胁，早期的火药武器由于笨重，对中国几乎没有用处。因此，它致力于改进马弓箭部队，以有效地打击这个国家最致命的敌人。
根据这篇文章，为什么中国人尽管发明了火药，却未能引领火药武器的创新？",儒家传统主义不鼓励他们这样做。,他们过于相信现有武装力量的数量优势。,他们顺理成章地决定发展更适合他们当前军事需要的武器。,他们负担不起采用新军事技术的初始费用。,C,high_school_world_history
2,"本问题涉及以下信息。
但是，罗马的衰落是过度强大的自然和必然结果。繁荣催生了腐朽；破坏的原因随着征服范围的扩大而成倍增加；一旦时间或意外事故消除了人为的支撑，这个巨大的结构就会屈服于自身重量的压力…… 胜利的军团在遥远的战争中沾染了陌生人和雇佣兵的恶习，先是压迫共和国的自由，后来又践踏了帝王的威严。皇帝们出于个人安全和公众安宁的考虑，不得不采取卑鄙的手段，败坏纪律，让他们令君主和敌人都害怕；军队的战力…… 涣散…… 罗马王国被野蛮人的洪水淹没。
——节选自爱德华·吉本 (Edward Gibbon) 著《罗马帝国衰亡史》
大多数古典帝国都有以下哪些特征？",他们要求被征服民族的文化同化，以限制帝国内部的多样性。,他们对外国宗教提供国家支持，以加强对政府的支持。,他们开始进行广泛的公共工程项目，以整合他们的帝国。,他们有基于功绩原则的政府官僚机构。,C,high_school_world_history
3,"本问题涉及以下信息。
“反对新殖民主义并不是要排斥发达国家的资本在欠发达国家开展业务。其目的是防止发达国家的金融力量被用来使欠发达国家陷入贫困。
加纳和许多其他国家所奉行的不结盟原则是建立在与所有国家合作的基础上，无论这些国家是资本主义国家、社会主义国家还是混合经济国家。因此，这种政策涉及资本主义国家的外国投资，但必须按照不结盟国家政府根据本国利益制定的国家计划进行投资。问题不在于外国投资者从其投资中获得多少回报……问题在于权力。一个被新殖民主义控制的国家无法主宰自己的命运。”
克瓦米·恩克鲁玛（Kwame Nkrumah）《新殖民主义》，1965 年
第二段中提到的来自资本主义国家的外国投资会最直接地导致以下哪项结果？",殖民国家对以前的殖民地建立正式控制,针对外国投资建立成功的民主制度,全球化的发展和消费主义带来的文化传播,减少前殖民地的政治不稳定和动荡,C,high_school_world_history
4,"本问题涉及以下信息。
“晚寝早作，勿惮夙夜，执务私事，不辞剧易，所作必成，手迹整理，是谓执勤也。
正色端操，以事夫主，清静自守，无好戏笑，洁齐酒食（齐音斋），以供祖宗，是谓继祭祀也。三者苟备，而患名称之不闻，
黜辱之在身，未之见也。三者苟失之，何名称之可闻，黜辱之可远哉！”
©普林斯顿大学东亚图书馆和格斯特收藏馆。
班昭，《女诫》，约公元 80 年
文章中的哪个主题在古代父权社会中是常见的？",关心他人事务的重要性,祭祖的重要性,系统地安排酒的重要性,女性纯洁的重要性,D,high_school_world_history
5,"本问题涉及以下信息。
伊尹祠于先王，奉嗣王祗见厥祖侯甸群后咸在…… 伊尹乃明言烈祖之成德，以训于王。
“呜呼！古有夏先后，方懋厥德，罔有天灾，山川鬼神，亦莫不宁，暨鸟兽鱼鳖咸若。于其子孙弗率，皇天降灾，假手于我有命。造攻自鸣条，朕哉自亳。惟我商王，布昭圣武，代虐以宽，兆民允怀。今王嗣厥德，罔不在初！
“呜呼！嗣王祗厥身，念哉！圣谟洋洋，嘉言孔彰！惟上帝不常，作善，降之百祥；作不善，降之百殃。尔惟德罔小，万邦惟庆；尔惟不德罔大，坠厥宗。”
——节选自《书经》，公元前 6 世纪，中国
根据短文，下列哪个说法正确地描述了公元前 600 年到公元 600 年中国的政治？",对自然的敬畏会带来安宁和权力的和平过渡。,统治者的公共行为被认为是他私人行为的延伸。,中国皇帝的智慧比道德行为更受重视。,皇帝的大臣们被期望无条件地支持他的所有政策。,B,high_school_world_history
0,如果一个人没有很好的组织能力，很少设定目标，经常把事情拖到最后一刻才去做，那么这个人的哪种特质较低？,宜人性,自觉性,开放性,神经质,B,human_aging
1,以下哪项不是老年人数量增加的主要原因之一？,婴儿潮一代,出生率稳步上升,出生时预期寿命的延长,特定年龄预期寿命的延长,B,human_aging
0,调解和调停之间有何区别？,调解是调停的延续，不同之处在于调解产生具有约束力的结果，而调停不产生具有约束力的结果,调解完全由联合国秘书长的代表进行，也可由第三国官员进行,调停通常由经过当事各方同意指定的人员进行，而调解则涉及一个委员会，该委员会对争议进行公正的审查，并提出解决条件,调解是一种仅根据条约进行的争端解决方法，而调停也可以是临时性的,C,international_law
1,根据国际责任法，一国的国家机关的所有行为是否都归咎于该国？,一国任何国家机关的行为应被视为该国的行为，即使该行为未经授权或越权,只有一国国家政府高层的行为才应归咎于该国的政府,一国任何国家机关的行为均应被视为该国的行为，条件是该行为没有超越权限,只有一国国家行政部门的行为才被视为该国的行为。,A,international_law
0,自然法则谬误是,认为某件事因为花钱不多就一定不好,在帮助归纳时用个例代替大样本,认为自然界中真实的东西对人类来说也一定是真实的,与后此谬误是一回事,C,logical_fallacies
1,诉诸于人的谬误是通过_______方式来否定主张,使用修辞,虚假陈述,无视当事人,批评提出主张的人,D,logical_fallacies
2,如果有人认为做出改变不会产生重大影响，但却没有证据表明影响不会很大，那么这个人犯了以下哪种谬误？,井里投毒,固体斜坡,诉诸传统,诉诸权威,B,logical_fallacies
3,形式上无效的三段论,实质上不可能为真,可能实质上为真,可能实质上不为真,B 和 C 都是,D,logical_fallacies
4,论辩者威胁他人以达成一致，就犯了________谬误,诉诸武力,诉诸虚伪 (tu quoque),不懂反驳,稻草人,A,logical_fallacies
